"","X1","X2","factor.cl.cluster.","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_kras","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_kras","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_kras","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_tar","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_wt","NES.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_kras","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_tar","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_wt","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_kras","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_tar","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_wt","NES.TCGA.LUAD.KRAS_G12C.STK11_co_kras","NES.TCGA.LUAD.KRAS_G12C.STK11_co_tar","NES.TCGA.LUAD.KRAS_G12C.STK11_co_wt","NES.TCGA.LUAD.KRAS_G12C.TP53_co_kras","NES.TCGA.LUAD.KRAS_G12C.TP53_co_tar","NES.TCGA.LUAD.KRAS_G12C.TP53_co_wt","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_wt","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_kras","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_kras","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_kras","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_tar","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_wt","Padj.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_kras","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_tar","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_wt","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_kras","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_tar","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_wt","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_kras","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_tar","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_wt","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_kras","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_tar","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_wt"
"REACTOME_REGULATED_NECROSIS",-12.8776982772922,3.84254697062693,"4",-1.02257009305932,1.24369861556674,0.816385309970297,1.24179770141932,1.74791789459329,1.22448044351554,-0.801025422477726,-0.731393122063669,0.963814386091236,1.33695753708746,-0.662870009943827,1.95970174177352,2.24337736217838,2.1496272796082,1.42340233210221,-0.972169315258585,1.41434805214099,-1.63853276615811,-1.34121037184291,-1.25445918683839,1.19089309164378,1.47609607309678,1.3619898253541,-1.53372477286638,-1.57650313669379,-1.45123107958354,1.31371429125726,1.54947591631898,1.46328366617399,1.37445342640464,1.56306186879119,1.36715478020208,0.795886953526575,1.55522795852286,1.06368540300873,0.674885488743787,0.423689894509917,0.952509842519685,0.412958483451113,0.0157827761416187,0.307777777777778,0.883948516115307,0.999319701753632,0.685469543147208,0.182051298830123,0.983829118651007,0.00133055260797598,0.000235512293550223,0.0015214248079039,0.369782008070216,0.882165605095541,0.41476472245703,0.0572007702138332,0.531527036880685,0.421977931488801,0.425335892514395,0.0635182504263608,0.113891250167361,0.0341283349341961,0.0582895643334832,0.0990567291134121,0.405786485991577,0.100152183961166,0.214302903707241,0.235152140621879,0.173587389330582,0.176842577494802,0.99693694735017,0.033396025474391,0.576190476190476
"KEGG_LIMONENE_AND_PINENE_DEGRADATION",7.27649989241609,11.1490512201997,"6",-1.02569142160648,1.46437501133096,1.40747124559325,-1.55015488148085,0.808150587402622,0.714177908236851,1.79517431349118,1.75270026333216,1.78573761721514,1.40527235459142,0.941639682161871,0.957926966928558,1.84682657069172,1.74139416196767,-0.86071872059162,1.43157019450442,0.802081969732902,0.988980204382504,-0.770903591640665,1.39654506525346,-1.04201251933979,1.38403086675486,-1.0525680483064,1.69923168382772,1.14783455088573,1.68891472072012,1.17135323020809,1.2757237690308,0.918393021654341,-1.02724923257081,1.13573817076995,-1.15048620784674,1.20963482709137,1.42163316154547,1.63045067015717,0.697705101551255,0.431014326508171,0.340889827243446,0.171222730162778,0.965,0.910612217927115,0.0270008380292366,0.306470092347578,0.0244896274493201,0.510746616315799,0.704740637047406,0.69432951883158,0.0635364059851403,0.10571180086997,0.980308529945554,0.453695052885336,1,0.684305826537344,1,0.344126096746642,0.661638636214907,0.45066889632107,0.660261833929237,0.0582250591166365,0.512660649110291,0.0609852860671487,0.631025867136978,0.519926261102732,0.873071945184621,0.641915587276412,0.789950892628779,0.512097098303995,0.532098228455218,0.217733679817308,0.117902243212108
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",-7.26660952454558,-9.67125651142874,"1",-1.03103445838174,-0.780545311234164,-1.00178195150458,0.868494069429676,0.59557595130674,-0.673255285903408,-1.0309054868407,-0.525928510417474,-0.988373920626245,-0.77524165218648,-1.07662667065957,1.82841154750198,1.41514938060842,1.82040605313552,-0.927518889037112,-1.31187544479681,-1.01603859150333,-1.37849235286284,-1.02786539830502,-1.34551563265457,1.21368302081529,0.799862194058493,1.15021833416061,-1.57570299047201,-1.29323439221376,-1.45400907646949,0.719327308557448,-0.66260586719465,-0.808206312443219,1.39937051380627,-0.820807425472454,1.09777426408028,-0.767768075926599,1.57548523402012,-0.821010918854684,0.663756953359007,0.985099963574634,0.69936766034327,0.875935904707884,0.997292401707753,0.971208789267767,0.59393039749299,0.999319701753632,0.673475392572862,1,0.545815156130342,0.00512698360979301,0.164774011113814,0.0207461735657393,0.967246316083525,0.452668172094129,0.929442132174042,0.196151686079164,0.94469943265124,0.278642941874259,0.371698401644217,0.990388070427596,0.376801470588235,0.0272384214728756,0.310298956801792,0.085701975987417,0.966417910447761,0.993237012778527,0.959567421822338,0.133320798742446,0.970317109144543,0.483765976026038,0.993997599039616,0.0435490016746323,0.970377936670071
"BIOCARTA_INSULIN_PATHWAY",-1.21700153237334,3.25711181857309,"3",-1.03431861726725,1.67193258497625,1.35276326474353,1.33395827756927,1.57736119936943,2.05805081293944,-1.11217930683186,-0.510056327083777,0.823987525826603,1.81637062618142,1.2728122255888,0.821688551763613,1.23427395999875,1.91952461529749,-0.729593587735039,-0.686339475563372,1.16128299920982,-0.957834449542697,-0.588196920762201,1.23535258985119,-1.16389233987007,1.04266340719453,0.744070112110797,-1.15385752733758,-0.972922488239323,0.898336654960608,-1.18792402155031,-0.889658270354552,-0.825860258188498,-1.06404414411976,-1.23378400882981,-0.771094340771613,0.849873887821259,0.726226194634353,1.21062025974815,0.663756953359007,0.169858170806507,0.327520400105291,0.37471383975026,0.136585054519546,0.0202558786004847,0.487556837627732,0.999319701753632,0.855628684486796,0.0361016235692813,0.361053180396246,0.894529717856863,0.332034388558573,0.0867795731183051,0.99774195528935,1,0.704656862745098,0.748978180217569,1,0.525118483412322,0.519784278959811,0.72771565260779,0.944589355795922,0.43063025210084,0.712800283948825,0.740367122767992,0.604077117572693,0.875394097339235,0.9360453365886,0.592576199763021,0.650116337885685,0.908025854674281,0.951897810218978,0.974229249011858,0.364457831325301
"KEGG_AXON_GUIDANCE",-0.428086613473806,-4.87213370106497,"2",-1.03799508738414,-0.598497493649208,-0.845695742229075,1.41804130158369,1.35074895890943,1.21217718537066,-1.46362891299528,-1.07824629346885,-1.24046498499853,1.26644236925755,-1.08940193526594,-0.739013335974417,0.977515883754228,-0.674162598794383,-1.0801797347821,-1.08439757558731,-0.891910096235251,-1.596923307263,-0.867992543609127,-1.330635102149,0.924203305441511,-0.805707922082901,-0.831514783236973,-1.56188961479032,-1.46262048035384,-1.47664496271596,-1.01063790156177,-0.913336939317049,-0.987581932618644,-1.08284997818371,-0.90650011409975,-0.939094553574888,1.07537056033208,1.56276386170185,1.19773193774706,0.628606626466965,1,0.929649122807018,0.149130582436164,0.111266830034505,0.21340282099784,0.0620338226145464,0.974090682610862,0.301641968262715,0.152969131813884,0.509944063342122,1,0.759030612244898,0.995767092674625,0.858421807747489,0.809941520467836,1,0.0131711685373985,1,0.20502438174852,0.809613904148019,0.953211195745349,0.919562548543081,0.00708921281391687,0.0561874025253655,0.0367371436982419,0.742754450022821,0.88714419063764,0.835603461754237,0.495360529068394,0.957292327203551,0.794900498926002,0.523470839260313,0.00690651160377538,0.262237954006809
"BIOCARTA_MEF2D_PATHWAY",-6.60255656128875,-0.645531742790125,"4",-1.03822468547786,0.92418390472541,0.867208282907867,0.794464318489841,1.07227219313455,-0.975040799596084,-1.29951336772948,-0.680446956898988,-1.15520342098182,-0.891866080874908,-0.515891381802126,1.36952546065818,1.44405873685555,1.5120139393006,1.15793296527282,1.20950473271098,1.31474779794305,-1.42639169950769,0.514874269399022,-0.848615495146928,0.677918913972991,1.3999833596418,0.757829168159671,-1.37979753369337,-1.14307121390967,-1.29331358009817,-1.01158017962603,-0.346103059744775,-1.01124320693794,1.17761094171972,1.40361046105448,1.24616621079647,1.63205332960783,1.74879585150071,1.8224212712525,0.672615510010019,0.84242665401509,0.839952467321283,0.91315647072226,0.720766129032258,0.654197488971836,0.313160219042572,0.999319701753632,0.528227604767397,0.98774126238915,0.995015785417754,0.265175579826813,0.326282053123976,0.263072784975703,0.855685725942764,0.720867469879518,0.602690582959641,0.261271458215431,1,0.87114141367608,0.956756009947499,0.26719456588345,0.92557762691029,0.212219881248803,0.518372622001654,0.316700931442477,0.764017264975261,1,0.824813895781638,0.427771369032114,0.493937232524964,0.377601226863192,0.10205601459156,0.0307965166131707,0.0502431698914121
"KEGG_SPLICEOSOME",3.37260570639619,14.8916020701142,"7",-1.03912167037551,-0.950375135672143,2.75424866178603,2.26917342476227,1.65880584802473,2.88247789629727,1.0829563551157,-1.24760861043528,1.67758544117754,0.81023220703803,2.82087695618767,0.676719262689111,-0.578902005983452,1.38151349015355,1.07396902190704,0.885955508614604,1.38581710347771,0.629876707401895,-1.07518048452684,0.948614003620175,1.9578493290539,1.59287317171726,2.71990057921576,0.956533152164613,-0.797335738781377,1.4704808180815,1.58831223647584,-0.981694048800358,2.17766046639301,2.34580339210953,1.65006923299625,2.69006277359447,1.44195816247386,1.02785437781078,1.98404945811162,0.614610001706776,0.876889578295261,2.63385540828887e-17,7.73085340400643e-11,0.00153247411779725,4.17965470007275e-18,0.471374741704145,0.519709241952233,0.0047812149937789,0.885747156953847,2.45224714461595e-18,1,1,0.0471877230126093,0.856484984046577,0.98951562033133,0.0791171832767737,1,0.933479853479854,0.84229841669288,6.47673475720258e-06,0.0095271582938885,8.58318080176987e-16,0.683563109852062,0.939918374241434,0.0195300507927963,0.026836932456948,0.84686453659613,6.99363269682959e-07,2.41996061133779e-10,0.0189352259998496,1.14522476670983e-15,0.027105694792516,0.585367372353674,1.75031242089709e-05
"KEGG_NITROGEN_METABOLISM",14.2292181503201,-1.37213918469229,"10",-1.03947208581944,-1.22144853805416,-1.42449984568065,-0.868097110534646,-0.891124931032865,-1.22047538983125,1.0828426937194,-1.11093459048791,1.04522635653195,-1.16221462301635,-1.29111010874184,-1.32717116599349,-0.928345697719176,-1.48279364819393,-1.36832402744536,-1.50539690894227,-1.34133708157833,1.02388595584857,-1.29876836602715,1.00018719911762,-1.07797343612301,-0.8191304850903,-1.35182106447759,1.51480702567664,-0.773676100342978,1.15261032415085,-0.991810793276072,-1.42507991343308,-1.37081250064621,-1.47108173203642,-0.73723177301267,-1.82467173008818,1.17376271532358,1.25105078393161,1.07098871702205,0.663756953359007,0.546964556181146,0.273936369074323,0.870447574334898,0.95004466162253,0.387480328728799,0.539737836561171,0.974090682610862,0.604089050431622,0.745842737753919,0.337308573016902,0.310107411853243,0.779860535763601,0.160350214187045,0.541133058389407,0.268133246493835,0.545357722375146,0.645687645687646,0.767047421253029,0.788848859152513,0.626954732510288,0.919322429906542,0.292657157950343,0.144645589241371,0.877166666666667,0.400296628700728,0.778302343811931,0.344695490923287,0.405271183646555,0.184266285601656,0.99080678226702,0.0123429179313209,0.532098228455218,0.321656560368771,0.598078358814555
"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",12.8473507415677,-2.81115099690237,"10",-1.04600732812331,-1.41301839919493,-1.32124506133238,-0.904946378402083,-1.51216355359113,-1.1753540866329,1.20448202734556,-1.67975456364481,-0.864100779231534,-1.27283376903468,-0.80004553536757,-0.745367999056899,-1.27349267231467,-1.28397116872177,0.941594848703315,-1.27000735670483,-1.07987034422412,-0.852218902016261,-1.15650003809246,-1.22960524142341,-1.04187455393829,-1.28645847944449,-1.52850976850904,0.776594723432476,-1.36345882231993,-1.12092372372163,-1.03538363616649,-1.76635017495363,-1.10144875928032,-1.06954496906068,-0.851074412173569,-1.4157490286307,1.44482756026679,1.15857449146614,1.16192417291239,0.628606626466965,0.209584808582302,0.303647413991256,0.870447574334898,0.0900408342115089,0.375341932096308,0.34907775650153,0.0329295144436229,0.839134947126308,0.510746616315799,0.903421367222122,0.968742569549021,0.326282053123976,0.290732432863138,0.953092334494773,0.542117228427399,0.810325123152709,0.847149533716698,0.876517012880649,0.478303303303303,0.629206129206129,0.375015812776724,0.0619130118478579,0.933717507822908,0.267655939953412,0.464840578141071,0.706380219067561,0.0189750917174586,0.710779261752024,0.551951315836714,0.957292327203551,0.176842577494802,0.106780031105934,0.378368421052632,0.406707695243547
"KEGG_PEROXISOME",12.3189074050809,1.54363730647288,"9",-1.04693455808239,-1.09290385658651,-0.928811958215625,-1.06837211817161,-0.881678814880716,-1.12251718826801,1.32449348827477,-0.994081696438839,1.18447648160035,-1.05390834500223,0.781123769832059,1.20505547054116,1.48904564667247,1.04999524805133,1.65261963234399,-0.882889500543268,1.00093918763278,-0.887970014465193,-1.06737454767979,-0.842275168775775,-0.968374909169036,-0.775714473660846,-1.21261397041386,1.33798534397693,-0.83932699660003,1.23277854202774,-1.16073623333577,-1.23270273678321,-1.21623274958726,-1.16424189018618,-1.12344021653784,-1.48052786259201,1.36117262578756,1.50280482008462,1.08296371801019,0.643030494882347,0.732058905433518,0.809051938713425,0.618775198866732,0.978542479655132,0.457245627250349,0.195898161244696,0.991755167294736,0.38745970929879,0.870701285176682,0.945853658536585,0.379864756230198,0.0589643241644675,0.678609691985223,0.0515618986614068,0.957745605364653,0.948453608247423,0.817494515545837,0.936338028169014,0.894016641933951,0.755669224211424,0.954569954569955,0.337451222994194,0.176565047377389,0.85635235325957,0.159462817103942,0.56436109079511,0.498145001416029,0.479499919858952,0.422640580780116,0.757925754426583,0.0948301900012867,0.165124859376579,0.0428178004276167,0.663075662769473
"BIOCARTA_AMI_PATHWAY",13.3901716720487,-1.82105395100393,"10",-1.05752430736255,-0.735430320891994,-0.698497159435264,-1.08334640889499,-0.906883810102704,-0.682288655261366,-1.26131668519606,-1.4666819038168,-1.18984920046772,-0.730026794669614,1.28069158939318,-1.01543007825582,-0.91675400046079,-1.02045067688705,-0.996952135024655,-0.637024192701636,-0.959083878049173,1.6364686572349,1.02124752846409,1.28201329667582,-2.03362508758143,-1.78888539779339,-1.73136079055369,1.40892268429399,-1.55985471462956,1.03322127403312,-1.79451070197113,-1.7819172516562,-1.62374533687156,-1.77280068160171,-1.0698029616813,-1.6689653206621,1.27765070673524,1.63274976679125,1.34311574438268,0.620356449288981,0.985180243813111,0.94884398521596,0.650993073225898,0.93683173793671,0.951256392170693,0.33394266994267,0.441482271394295,0.488097907922981,1,0.35513112369431,0.659020293663335,0.795718777420298,0.641348197064304,0.91481705513292,1,0.963719979560552,0.0991120802799998,0.938748123550016,0.497000280347631,0.00187738610129974,0.00377582318710638,0.0272931815092125,0.21897233201581,0.211017716052497,0.558159961421879,0.026836932456948,0.0215983197997083,0.13796329934099,0.0320202161581307,0.857685242638521,0.0645393114772998,0.420289855072464,0.0779391315016461,0.315337238667123
"BIOCARTA_IL2_PATHWAY",-0.00453994160643512,-0.121317117431544,"3",-1.05910908979075,1.68439718329549,-0.69082169936983,0.517292598779412,1.60799162714339,1.47465225880305,-1.2811686677798,-0.723621216520084,-0.815989864682129,1.85066544821366,-0.71141416086276,1.59759153023298,1.79959856787029,2.10872284772583,0.91507570580951,1.05026987580611,0.866037276824844,-1.15463279882663,-0.855819347218111,0.775359726206159,-0.76232154383821,0.794029000762406,-0.525378801891184,-1.52107907377785,-1.52692865954257,-1.26454246472828,0.506222899349267,1.02112414726945,1.14714412344708,-0.866978731669303,-0.970868435342616,-0.702986804268367,0.469901318039961,1.00754922307977,0.972123642885866,0.631859959893048,0.119038392897621,0.94884398521596,1,0.132039178855946,0.183835989239219,0.303253049734126,0.999319701753632,0.846701554266697,0.0478535317242539,0.941421315920113,0.0683621829686245,0.0987852750514052,0.0402284243309164,0.958117151665539,0.848095467695275,1,0.510555737446494,1,0.897044439157216,0.899177063045042,0.929172857850421,0.996008773506886,0.121788920536755,0.126814091704125,0.315184448674458,0.994565217391304,0.764207540049191,0.629453159360797,0.783200661185784,0.923134062426283,0.953246892668846,1,0.648033551941777,0.72759941555108
"BIOCARTA_IL6_PATHWAY",-0.648605679330739,2.4152840683671,"3",-1.07557672696682,1.66695597812171,1.0246015457759,0.913379826605558,1.33611136721069,1.67928333083008,-0.874591903824689,0.619835063767866,0.950499467060479,1.83884303967506,0.902567335656548,1.48214784353238,1.58030897961636,2.05870629342282,-0.76683120984149,0.72595029303836,0.615943553445008,-1.01786124223293,-0.920699134943278,0.674258365892449,-0.728847712778833,1.19614706443626,-0.500994530693631,-0.888268733746796,-1.08826933975496,0.991420389497954,-1.20784626703098,-0.596892888656076,-1.00545811490078,-1.256885081121,-1.13923243783564,-1.18401601256916,1.02548929575011,1.0771618322391,1.45423913504355,0.613492949947972,0.182352772109675,0.643197524730114,0.806174350605195,0.359988616960728,0.112593563407606,0.795254709305964,0.999319701753632,0.699035891884578,0.0328026553632851,0.757401619024387,0.131978713219208,0.229768335788458,0.0458094967262274,0.989980461552368,0.99974678578434,1,0.686532448715016,1,0.94528343603103,0.927041499330656,0.533260433752506,1,0.746450549008567,0.574183894791752,0.603197232874652,0.577820349084717,0.993237012778527,0.819929588545354,0.361616507284676,0.784031068983676,0.472430372856754,0.725274725274725,0.54446997046275,0.196814400927363
"BIOCARTA_IL12_PATHWAY",-8.84435305481902,-11.3255228688506,"1",-1.08357498440004,-1.00405755061037,-1.48391043100726,-0.562214918222317,0.647382782965221,-0.901165318904105,-1.354537063413,-0.826421131867483,-1.26533743989619,-0.45242691365518,-1.235229938753,1.29359067303558,0.911316668224005,0.648243560234733,-0.696902994874497,-1.15034023295264,-0.916842313471731,-1.23522662371235,-0.976527478874362,-1.21276271837635,1.35505646465462,0.88493596556587,1.29249333429772,-1.78656729155271,-1.49772120272056,-1.89367659195255,1.15069629901709,1.23054109891362,1.03226575969625,1.7536942611662,1.08358871260798,1.73509477351388,0.391586001634436,1.42321167523491,-0.427132317680075,0.613143489575544,0.821854912764004,0.215141612200436,1,0.997292401707753,0.736774534375154,0.239741925331445,0.999319701753632,0.404374337906622,1,0.389302248677249,0.322979979657149,0.779860535763601,0.994494178668756,0.99891765108296,0.785825466961237,0.974104770591268,0.422814923070677,1,0.554667004625816,0.291654352002364,0.886303243968534,0.337451222994194,0.00742044350546075,0.205725691341836,0.00183929754168343,0.632632258064516,0.551187817258883,0.766310612464459,0.0420473323549538,0.800386856433279,0.0698588188754247,1,0.209698458924888,1
"KEGG_GLUTATHIONE_METABOLISM",14.3383528243924,3.34920600154123,"9",-1.08431711842638,-1.27493894077439,1.03002706954831,-1.07641772528339,-1.16666528392817,-1.23131686069608,2.3756244489876,-1.17600040451763,2.25081610893901,-1.11979541737752,1.20664882407257,1.10466479933213,0.736164681780972,0.54170343832203,2.08844537195077,1.41696112898974,1.5372437343699,1.80426125458659,-0.723280080119941,1.11079593747558,-1.27967946966619,-1.46902402594811,-1.39572659629201,2.26243116106069,0.79648710710572,2.11483833404551,1.3226460017198,-1.52516056834041,-0.862501637158801,-1.20263568379173,-0.939043858766263,-1.33488807594303,2.11173557161792,1.47937010113969,1.65018570425168,0.567226051343522,0.489801824856434,0.643444772205834,0.620401791774128,0.658687444774681,0.331724755830354,3.81678409462378e-06,0.858444846292948,0.000204108144758307,0.756721176591587,0.35025289017341,0.463272678619213,0.983793290456622,1,0.00163478129349062,0.322843822843823,0.206466048079851,0.0196862249645794,1,0.619451072610114,0.304570919943453,0.119906776204747,0.199898968030598,4.37995463317737e-06,0.910970928327326,0.000128108001131516,0.403104535532379,0.0995575546648555,0.932946741056393,0.382805170583179,0.939727594824904,0.254011921137093,0.000247062105535301,0.137253323095081,0.0362821649426218
"BIOCARTA_CASPASE_PATHWAY",-12.378722523508,7.58834508158884,"4",-1.08696586906974,-1.28180419780791,-0.717661789903739,1.54123228774685,-0.446614459593326,1.03987140744163,-0.936480801803926,-1.12467311908489,-0.844268161526936,-0.870576796963935,1.08290173756872,1.49943767254706,0.882543821457586,1.20127654460031,-0.759474748891892,-1.15078976085988,-0.838359061184263,-1.46771898113815,-1.45419274954161,-1.3761805110979,1.80724494026156,0.830921286468806,1.97427517099844,-1.39706888934749,-1.70900982374529,-1.35380795032866,1.09981123568625,-0.516609001616072,1.19480647477105,1.76101036803155,0.881100686313909,1.76455320142185,1.04456571145241,1.48938474396411,1.06755813820406,0.589010333863275,0.510381762046209,0.946107784431138,0.188954479863571,0.998985801217039,0.568010936431989,0.7097664334286,0.970398903854606,0.836532243380862,0.98774126238915,0.545244252873563,0.106747589439245,0.804802615970799,0.634456909527994,0.989980461552368,0.785494568874363,1,0.196151686079164,0.467550004219765,0.318162988626949,0.00697927379928061,0.921179717143843,0.0030993495941074,0.226281979874494,0.0365281748126942,0.230069340447756,0.678832116788321,0.998462761728068,0.589161136634337,0.0269244051617084,0.957292327203551,0.044836730202711,0.719629795491864,0.126064232264662,0.598078358814555
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",-6.81939635163299,-10.8164477040557,"1",-1.08955148456641,-1.06742460737473,-1.41553904551684,1.12869541655043,-0.758367286020533,-0.675353773500736,-1.88436525364124,-1.23594661655206,-1.64016124805506,-0.749374245224302,-1.36462017969492,1.79612345697331,1.24358447471357,1.24194604839129,-1.23688043623334,-1.07025239003884,-1.18224657986453,-2.08004981173223,-1.54116625229534,-1.77374521706871,1.61969710594872,1.01024378009589,1.16430883845629,-2.24174143402708,-2.11816160063771,-2.07019842534487,0.876402312112325,1.09791168267922,-0.66671909003993,1.46523597172272,-0.766712165544583,1.00655313193191,0.805485008053387,1.53010822833885,-0.588475818667656,0.506167199634536,0.759090151151043,0.141228384274671,0.53263540220062,0.997292401707753,0.98555673002134,0.000410011649350304,0.645294725956567,0.00812364502481399,1,0.111763953491096,0.000531541469204676,0.226460731997077,0.193859024588983,0.50249433106576,0.809941520467836,0.621793103448276,1.24478566919613e-06,0.088833491405613,0.000236081867016027,0.00829027552167834,0.833719915387497,0.288415348391448,6.29061446987059e-10,5.67119160610976e-07,4.46131143477117e-08,0.905602819640253,0.610670194003527,1,0.0596071981188533,0.99080678226702,0.653744354279114,1,0.0190611174794648,1
